"","Timestamp","Machine","Temperature","Pressure","PartLength","PartResistance"
"48",2022-03-08 00:03:55,1,303,100,51.1150046678367,5.76078016535391
"49",2022-03-08 00:04:00,1,303,100,51.2459195647573,5.42351570110931
"50",2022-03-08 00:04:05,1,303,100,51.7502530621683,6.17982123961534
"51",2022-03-08 00:04:10,1,303,100,51.4405237598114,5.9353075498827
"52",2022-03-08 00:04:15,1,303,100,49.6227049436349,5.69548252595409
"53",2022-03-08 00:04:20,1,303,100,50.4948382263757,5.94935974683136
"54",2022-03-08 00:04:25,1,303,100,52.2975105504356,5.27252261654814
"55",2022-03-08 00:04:30,1,303,100,50.6085290302611,5.83092249761967
"56",2022-03-08 00:04:35,1,303,100,50.2343863943863,5.97070785489322
"57",2022-03-08 00:04:40,1,303,100,51.1720626493542,5.59605297218682
"58",2022-03-08 00:04:45,1,303,100,52.1685536864658,5.73554362937244
"59",2022-03-08 00:04:50,1,303,100,50.9107004132555,6.43110567869181
"60",2022-03-08 00:04:55,1,303,100,51.8340057986211,5.77803249768234
"61",2022-03-08 00:05:00,1,303,100,50.1810097814835,5.20240286522724
"62",2022-03-08 00:05:05,1,303,100,52.6118038467527,5.70979228911893
"63",2022-03-08 00:05:10,1,303,100,51.5969066893017,5.97660007046809
"64",2022-03-08 00:05:15,1,303,100,52.2913501092792,5.24744291686796
"65",2022-03-08 00:05:20,1,303,100,51.475848797082,5.72875811518622
"66",2022-03-08 00:05:25,1,303,100,52.9739367118155,6.20298925629536
"67",2022-03-08 00:05:30,1,303,100,53.242423985073,6.10100179999963
"68",2022-03-08 00:05:35,1,303,100,49.4811041714317,5.13142667047748
"69",2022-03-08 00:05:40,1,303,100,50.7908366290225,5.66429249704311
"70",2022-03-08 00:05:45,1,303,100,51.6650574978062,5.7330013888044
"71",2022-03-08 00:05:50,1,303,100,51.594309879372,6.07009685454769
"72",2022-03-08 00:05:55,1,303,100,50.2820896493748,5.92902550368061
"73",2022-03-08 00:06:00,1,303,100,51.5681393767823,5.5657374275665
"74",2022-03-08 00:06:05,1,303,100,52.5340693574858,6.06841104352649
"75",2022-03-08 00:06:10,1,303,100,49.6734038242924,5.84700870663831
"76",2022-03-08 00:06:15,1,303,100,51.2839772270928,5.43546281271309
"77",2022-03-08 00:06:20,1,303,100,51.0447215676704,6.17601033854872
"78",2022-03-08 00:06:25,1,303,100,50.3861785428156,5.25614695310664
"79",2022-03-08 00:06:30,1,303,100,51.8702745106828,5.67201766972953
"80",2022-03-08 00:06:35,1,303,100,50.5840287532583,5.86577621054114
"81",2022-03-08 00:06:40,1,303,100,50.8661810403173,5.38275321149419
"82",2022-03-08 00:06:45,1,303,100,50.3280884663767,5.63565130259654
"83",2022-03-08 00:06:50,1,303,100,50.7285134961048,5.60924622046464
"84",2022-03-08 00:06:55,1,303,100,50.0701978637816,5.55099301379423
"85",2022-03-08 00:07:00,1,303,100,50.7753346243112,5.67049739763449
"86",2022-03-08 00:07:05,1,303,100,51.3538803039812,5.3031903724323
"87",2022-03-08 00:07:10,1,303,100,51.6284415897407,5.91983723769827
"88",2022-03-08 00:07:15,1,303,100,50.7742458803973,5.07322583742812
"89",2022-03-08 00:07:20,1,303,100,50.6511072758666,5.9431879329556
"90",2022-03-08 00:07:25,1,303,100,50.7198540151212,5.99136424022991
"91",2022-03-08 00:07:30,1,303,100,50.0658190969297,5.84591492117028
"92",2022-03-08 00:07:35,1,303,100,49.4955938996991,5.96075009760754
"93",2022-03-08 00:07:40,1,303,100,51.0598479239854,5.78511124045719
"94",2022-03-08 00:07:45,1,303,100,51.2897834918239,5.11348156175325
"95",2022-03-08 00:07:50,1,303,100,50.9412537657059,5.46480472067786
"96",2022-03-08 00:07:55,1,303,100,50.6170279918928,6.04022708718103
"97",2022-03-08 00:08:00,1,303,100,50.0031969446613,5.17637611614346
"98",2022-03-08 00:08:05,1,303,100,52.3317296854976,6.02601554947717
"99",2022-03-08 00:08:10,1,303,100,52.6835675556008,5.07936048130355
"100",2022-03-08 00:08:15,1,303,100,49.4589420050599,5.63767451165284
"101",2022-03-08 00:08:20,1,303,100,50.9099252631857,5.45965242537097
"102",2022-03-08 00:08:25,1,303,100,49.9456666494769,5.52962077517133
"103",2022-03-08 00:08:30,1,303,100,50.7304684030223,5.59985371307475
"104",2022-03-08 00:08:35,1,303,100,50.2064420069406,6.02077472776077
"105",2022-03-08 00:08:40,1,303,100,51.1287495795935,5.48850010300929
"106",2022-03-08 00:08:45,1,303,100,50.0729150724802,5.44237680315045
"107",2022-03-08 00:08:50,1,303,100,52.4562012364799,6.1048737739536
"108",2022-03-08 00:08:55,1,303,100,50.1549565206343,6.40373335129562
"109",2022-03-08 00:09:00,1,303,100,50.609908438633,5.16516329125261
"110",2022-03-08 00:09:05,1,303,100,52.4775747874637,5.52838535047024
"111",2022-03-08 00:09:10,1,303,100,51.6579594695251,5.72445996253678
"112",2022-03-08 00:09:15,1,303,100,51.6501711034479,5.37076267029922
"113",2022-03-08 00:09:20,1,303,100,51.0970644328971,6.2022047486377
"114",2022-03-08 00:09:25,1,303,100,50.157817318159,5.77952651715788
"115",2022-03-08 00:09:30,1,303,100,51.5692288988506,5.67561719732704
"116",2022-03-08 00:09:35,1,303,100,52.0996445095455,5.76725857921337
"117",2022-03-08 00:09:40,1,303,100,51.3422052632429,5.21976085385366
"118",2022-03-08 00:09:45,1,303,100,51.6455043939081,5.04026487726329
"119",2022-03-08 00:09:50,1,303,100,51.2251734029962,6.16407448163228
"120",2022-03-08 00:09:55,1,303,100,49.4689963531196,6.61901589971184
"121",2022-03-08 00:10:00,1,303,100,49.9505148194873,6.05743900017926
"122",2022-03-08 00:10:05,1,303,100,51.1701666126295,5.09842004493279
"123",2022-03-08 00:10:10,1,303,100,51.4282966302622,5.39428683726028
"124",2022-03-08 00:10:15,1,303,100,50.8665519767648,5.27003980371273
"125",2022-03-08 00:10:20,1,303,100,51.5343237601997,5.54236028371165
"126",2022-03-08 00:10:25,1,303,100,51.8565755925459,5.7184583579819
"127",2022-03-08 00:10:30,1,303,100,51.6548219725723,5.22909891853769
"128",2022-03-08 00:10:35,1,303,100,49.9100215750149,5.86109909823723
"129",2022-03-08 00:10:40,1,303,100,50.1379752763499,6.2131642344122
"130",2022-03-08 00:10:45,1,303,100,50.2602000213188,5.24803197408308
"131",2022-03-08 00:10:50,1,303,100,50.718263057722,5.86854355416271
"132",2022-03-08 00:10:55,1,303,100,50.3716838689931,5.78462587881041
"133",2022-03-08 00:11:00,1,303,100,50.9370223742547,6.25846408356565
"134",2022-03-08 00:11:05,1,303,100,50.7799471667389,6.26811214003348
"135",2022-03-08 00:11:10,1,303,100,50.0536793821859,5.42188976550579
"136",2022-03-08 00:11:15,1,303,100,51.6323397881967,5.56807629264063
"137",2022-03-08 00:11:20,1,303,100,51.0071900070584,5.65829702991134
"138",2022-03-08 00:11:25,1,303,100,52.2710094757514,5.59850273983813
"139",2022-03-08 00:11:30,1,303,100,51.1835434275014,5.44480379532614
"140",2022-03-08 00:11:35,1,303,100,52.3340920002381,5.69254424361951
"141",2022-03-08 00:11:40,1,303,100,50.2079396351032,5.78741505303939
"142",2022-03-08 00:11:45,1,303,100,50.4606466139605,5.86773805246496
"143",2022-03-08 00:11:50,1,303,100,50.9484938524986,6.26625792097077
"144",2022-03-08 00:11:55,1,303,100,52.0412676016111,6.07378792237765
"145",2022-03-08 00:12:00,1,303,100,51.6633347091182,5.28932291933321
"146",2022-03-08 00:12:05,1,303,100,51.6994116328576,6.0322741325764
"147",2022-03-08 00:12:10,1,303,100,50.734490707825,6.39459749860244
"148",2022-03-08 00:12:15,1,303,100,51.75748947633,6.032090486191
"149",2022-03-08 00:12:20,1,303,100,50.8034225094025,5.6717035272071
"150",2022-03-08 00:12:25,1,303,100,51.4951729925273,5.80776107146356
"151",2022-03-08 00:12:30,1,303,100,49.853249221885,5.62826656741847
"152",2022-03-08 00:12:35,1,303,100,50.352840920541,5.50999909109669
"153",2022-03-08 00:12:40,1,303,100,51.3604925461803,5.37655745855074
"154",2022-03-08 00:12:45,1,303,100,51.2902027676426,5.92960415075227
"155",2022-03-08 00:12:50,1,303,100,50.7013337115367,5.68666626487543
"156",2022-03-08 00:12:55,1,303,100,51.2075579595063,5.81979438188253
"157",2022-03-08 00:13:00,1,303,100,51.4008063920654,5.53578400911544
"158",2022-03-08 00:13:05,1,303,100,50.2156938186474,5.95493013926891
"159",2022-03-08 00:13:10,1,303,100,51.3486110029528,5.73353164741986
"160",2022-03-08 00:13:15,1,303,100,51.2177701034124,5.63157150824475
"161",2022-03-08 00:13:20,1,303,100,50.9370321869834,5.58530246097397
"162",2022-03-08 00:13:25,1,303,100,50.7523733497668,5.28323184145367
"163",2022-03-08 00:13:30,1,303,100,50.906798041913,5.61247051409306
"164",2022-03-08 00:13:35,1,303,100,52.3078939650396,6.10315260683342
"165",2022-03-08 00:13:40,1,303,100,51.5340748856794,5.08706715400236
"166",2022-03-08 00:13:45,1,303,100,51.0404857769185,5.59871921738222
"167",2022-03-08 00:13:50,1,303,100,50.2439084426066,5.98770211250173
"168",2022-03-08 00:13:55,1,303,100,50.0416224204784,5.51745186664171
"169",2022-03-08 00:14:00,1,303,100,49.8905574083229,5.5999293593792
"170",2022-03-08 00:14:05,1,303,100,51.8490675011547,6.67445750634004
"171",2022-03-08 00:14:10,1,303,100,52.4505972625998,6.21877238955
"172",2022-03-08 00:14:15,1,303,100,50.1698955512344,5.6574651270638
"173",2022-03-08 00:14:20,1,303,100,50.7868911328344,5.90482660035672
"174",2022-03-08 00:14:25,1,303,100,50.7939659467083,5.61932839100748
"175",2022-03-08 00:14:30,1,303,100,52.1408939966222,5.83599605944264
"176",2022-03-08 00:14:35,1,303,100,50.964198387469,5.25842776936378
"177",2022-03-08 00:14:40,1,303,100,52.0874172511061,6.31140800319793
"178",2022-03-08 00:14:45,1,303,100,50.1254447410384,5.69945759400898
"179",2022-03-08 00:14:50,1,303,100,50.5082163135097,4.81718255779133
"180",2022-03-08 00:14:55,1,303,100,50.9385783840112,5.76098616831475
"181",2022-03-08 00:15:00,1,303,100,52.7952821904925,5.92540237321079
"182",2022-03-08 00:15:05,1,303,100,50.6076920880376,5.24955757776166
"183",2022-03-08 00:15:10,1,303,100,50.2641891269639,5.95259110522444
"184",2022-03-08 00:15:15,1,303,100,52.0413728666822,5.25137812449006
"185",2022-03-08 00:15:20,1,303,100,49.8153610000501,5.05548884439478
"186",2022-03-08 00:15:25,1,303,100,50.6203537784841,6.4970020544909
"187",2022-03-08 00:15:30,1,303,100,51.2202712872404,5.51989239321706
"188",2022-03-08 00:15:35,1,303,100,51.7978525743401,5.73618308131852
"189",2022-03-08 00:15:40,1,303,100,50.8810003861578,5.69063713153055
"190",2022-03-08 00:15:45,1,303,100,50.9054268022019,5.8179518802316
"191",2022-03-08 00:15:50,1,303,100,50.1851441617794,5.57082243177454
"192",2022-03-08 00:15:55,1,303,100,50.4266466169224,5.43950557018906
"193",2022-03-08 00:16:00,1,303,100,49.9859791294909,5.8335068425112
"194",2022-03-08 00:16:05,1,303,100,49.4565344612534,5.32319602327797
"195",2022-03-08 00:16:10,1,303,100,51.2304999875153,6.31608522514811
"196",2022-03-08 00:16:15,1,303,100,51.3090685315752,6.29528629386222
"197",2022-03-08 00:16:20,1,303,100,52.136251599724,5.95369751159225
"198",2022-03-08 00:16:25,1,303,100,50.0320019920959,6.08230370381186
"199",2022-03-08 00:16:30,1,303,100,51.4035238248035,5.66789085652996
"200",2022-03-08 00:16:35,1,303,100,51.5069364725108,6.23886841155624
"201",2022-03-09 00:00:00,1,303,200,51.388047888545,5.31294492001104
"202",2022-03-09 00:00:05,1,303,200,52.9847517361328,5.21238073119398
"203",2022-03-09 00:00:10,1,303,200,51.0772735795479,4.61118852647724
"204",2022-03-09 00:00:15,1,303,200,51.5233053358159,5.05125862815635
"205",2022-03-09 00:00:20,1,303,200,52.096546106099,4.85160025545055
"206",2022-03-09 00:00:25,1,303,200,54.1466046341536,4.66441642205199
"207",2022-03-09 00:00:30,1,303,200,50.5093485707857,4.60809147426448
"208",2022-03-09 00:00:35,1,303,200,51.3338394812662,4.41307379440224
"209",2022-03-09 00:00:40,1,303,200,52.2470813383986,5.36845382435564
"210",2022-03-09 00:00:45,1,303,200,51.7457307734244,4.91459379361301
"211",2022-03-09 00:00:50,1,303,200,52.1161405494184,4.98774018583511
"212",2022-03-09 00:00:55,1,303,200,51.726394400384,4.66354686426685
"213",2022-03-09 00:01:00,1,303,200,52.0746295625378,5.41394228838532
"214",2022-03-09 00:01:05,1,303,200,51.1318415665653,4.99107643770528
"215",2022-03-09 00:01:10,1,303,200,51.2362066445273,4.72009244787818
"216",2022-03-09 00:01:15,1,303,200,51.457951021071,5.07674223043001
"217",2022-03-09 00:01:20,1,303,200,50.971496228236,4.55941842385091
"218",2022-03-09 00:01:25,1,303,200,50.8399964695664,4.37260855674377
"219",2022-03-09 00:01:30,1,303,200,52.346421526505,5.03703165760813
"220",2022-03-09 00:01:35,1,303,200,52.231456879843,5.1078314213156
"221",2022-03-09 00:01:40,1,303,200,52.6975922353479,5.16635426031354
"222",2022-03-09 00:01:45,1,303,200,51.3075723234147,4.69487124790391
"223",2022-03-09 00:01:50,1,303,200,49.037552856845,4.54017711929122
"224",2022-03-09 00:01:55,1,303,200,49.8853188151577,4.99989133106404
"225",2022-03-09 00:02:00,1,303,200,49.9520057876305,5.27765738824724
"226",2022-03-09 00:02:05,1,303,200,50.0421614611402,5.21276928754321
"227",2022-03-09 00:02:10,1,303,200,52.1063231911605,5.49648869784253
"228",2022-03-09 00:02:15,1,303,200,52.7905390463904,5.08949606619155
"229",2022-03-09 00:02:20,1,303,200,50.2723357405352,5.18189848066071
"230",2022-03-09 00:02:25,1,303,200,51.4568299766579,4.86246961505221
"231",2022-03-09 00:02:30,1,303,200,51.9758916569522,4.94646560507373
"232",2022-03-09 00:02:35,1,303,200,51.5906352936407,5.45942839172367
"233",2022-03-09 00:02:40,1,303,200,51.1285573140346,4.81206805069194
"234",2022-03-09 00:02:45,1,303,200,49.7622878546295,4.64670547651167
"235",2022-03-09 00:02:50,1,303,200,51.4112607990484,4.71544526922145
"236",2022-03-09 00:02:55,1,303,200,51.7748872698642,4.81789262983266
"237",2022-03-09 00:03:00,1,303,200,51.9055242532746,5.13846000515869
"238",2022-03-09 00:03:05,1,303,200,50.7369958629172,5.30874356569764
"239",2022-03-09 00:03:10,1,303,200,50.7227270175781,5.29968627474127
"240",2022-03-09 00:03:15,1,303,200,50.877194709758,5.09119120039311
"241",2022-03-09 00:03:20,1,303,200,50.2315723435342,5.53632778353891
"242",2022-03-09 00:03:25,1,303,200,50.6772573792254,5.42667681394116
"243",2022-03-09 00:03:30,1,303,200,49.666174795389,5.88332185797268
"244",2022-03-09 00:03:35,1,303,200,50.6480257453855,5.13049397123467
"245",2022-03-09 00:03:40,1,303,200,50.0536876493885,5.12966899586238
"246",2022-03-09 00:03:45,1,303,200,52.5980142428711,4.86047581363974
"247",2022-03-09 00:03:50,1,303,200,50.7421604888846,5.36397307570112
"248",2022-03-09 00:03:55,1,303,200,51.3389526642308,4.75432599311694
"249",2022-03-09 00:04:00,1,303,200,51.3576001775388,4.936575356874
"250",2022-03-09 00:04:05,1,303,200,49.3534473802912,4.96498657121602
"251",2022-03-09 00:04:10,1,303,200,50.4360388507906,5.25829113841173
"252",2022-03-09 00:04:15,1,303,200,50.6926237001303,5.37447923050498
"253",2022-03-09 00:04:20,1,303,200,50.9029177694163,4.88951355453161
"254",2022-03-09 00:04:25,1,303,200,50.6306068580901,5.0936876526631
"255",2022-03-09 00:04:30,1,303,200,50.9055752483956,5.39732952979829
"256",2022-03-09 00:04:35,1,303,200,50.8803012787948,4.79078824883952
"257",2022-03-09 00:04:40,1,303,200,50.0591419357261,5.92082170291113
"258",2022-03-09 00:04:45,1,303,200,49.8321659863925,4.88145201575492
"259",2022-03-09 00:04:50,1,303,200,51.1984737924369,5.44959319822421
"260",2022-03-09 00:04:55,1,303,200,51.0890406988283,4.82244128763941
"261",2022-03-09 00:05:00,1,303,200,50.1086040610064,5.14041368928604
"262",2022-03-09 00:05:05,1,303,200,51.0466079348443,5.28889581656179
"263",2022-03-09 00:05:10,1,303,200,51.4990107589464,4.84275934600147
"264",2022-03-09 00:05:15,1,303,200,51.4855169418752,4.62225268281743
"265",2022-03-09 00:05:20,1,303,200,49.3780282420745,5.28202213202872
"266",2022-03-09 00:05:25,1,303,200,49.289042985799,5.45471369258301
"267",2022-03-09 00:05:30,1,303,200,51.3907105883208,4.96394192251819
"268",2022-03-09 00:05:35,1,303,200,52.1021049817481,5.08058159724148
"269",2022-03-09 00:05:40,1,303,200,49.4345004133212,4.74535442434438
"270",2022-03-09 00:05:45,1,303,200,51.4674159392188,5.24430752605358
"271",2022-03-09 00:05:50,1,303,200,51.0035425498086,5.13767892002623
"272",2022-03-09 00:05:55,1,303,200,51.0643066071332,4.97059709681776
"273",2022-03-09 00:06:00,1,303,200,51.257974226238,5.10734744345985
"274",2022-03-09 00:06:05,1,303,200,51.9491263696944,5.31196192731414
"275",2022-03-09 00:06:10,1,303,200,51.1705426582662,5.01616526348738
"276",2022-03-09 00:06:15,1,303,200,50.797876654235,5.0867914014378
"277",2022-03-09 00:06:20,1,303,200,50.2522502561069,4.88289841733184
"278",2022-03-09 00:06:25,1,303,200,51.4970065148812,4.90628516207611
"279",2022-03-09 00:06:30,1,303,200,50.280461150423,5.43983437861582
"280",2022-03-09 00:06:35,1,303,200,49.7832074406892,4.85579665062439
"281",2022-03-09 00:06:40,1,303,200,50.8639055802356,5.36037142750851
"282",2022-03-09 00:06:45,1,303,200,52.6139229765431,5.55659126242598
"283",2022-03-09 00:06:50,1,303,200,51.6826239780074,4.86121767104436
"284",2022-03-09 00:06:55,1,303,200,49.765865850938,6.07516080049742
"285",2022-03-09 00:07:00,1,303,200,51.0097604322454,5.40255712331301
"286",2022-03-09 00:07:05,1,303,200,51.7670238923364,5.19435305500643
"287",2022-03-09 00:07:10,1,303,200,51.6967408313999,5.17464912380874
"288",2022-03-09 00:07:15,1,303,200,53.1085595462864,4.86335351907333
"289",2022-03-09 00:07:20,1,303,200,49.5751773231963,5.10326520058636
"290",2022-03-09 00:07:25,1,303,200,50.4143730339011,4.70429795128956
"291",2022-03-09 00:07:30,1,303,200,51.3056031621981,4.75632293919175
"292",2022-03-09 00:07:35,1,303,200,52.3504180362103,4.78834734990428
"293",2022-03-09 00:07:40,1,303,200,51.3753809565144,5.23741072949199
"294",2022-03-09 00:07:45,1,303,200,50.6738852624344,5.14706085167514
"295",2022-03-09 00:07:50,1,303,200,50.975601854197,3.98196467343865
"296",2022-03-09 00:07:55,1,303,200,51.6448463540205,4.3165094233862
"297",2022-03-09 00:08:00,1,303,200,50.5900271872315,5.45010378487095
"298",2022-03-09 00:08:05,1,303,200,50.5689000616433,5.13621857481276
"299",2022-03-09 00:08:10,1,303,200,51.5167700491827,4.89138132748556
"300",2022-03-09 00:08:15,1,303,200,51.5451837882387,4.93078900751934
"301",2022-03-09 00:08:20,1,303,200,50.8496008915406,5.31678033390871
"302",2022-03-09 00:08:25,1,303,200,50.492220829736,5.33605303224676
"303",2022-03-09 00:08:30,1,303,200,50.9641273526759,5.38202415673067
"304",2022-03-09 00:08:35,1,303,200,50.812766572469,4.98332089422097
"305",2022-03-09 00:08:40,1,303,200,51.7381682154156,5.20578821911367
"306",2022-03-09 00:08:45,1,303,200,51.7752220685261,5.63008337655414
"307",2022-03-09 00:08:50,1,303,200,52.4488629173203,4.67644320704963
"308",2022-03-09 00:08:55,1,303,200,49.9222572726394,5.33201007461279
"309",2022-03-09 00:09:00,1,303,200,49.476184664793,5.07736319283163
"310",2022-03-09 00:09:05,1,303,200,50.9926618155268,5.57818254560547
"311",2022-03-09 00:09:10,1,303,200,51.1160176827786,5.12060500099683
"312",2022-03-09 00:09:15,1,303,200,50.6363077692334,4.45006450247419
"313",2022-03-09 00:09:20,1,303,200,51.8031114501331,5.14619966511964
"314",2022-03-09 00:09:25,1,303,200,51.2255833052526,5.17740929569733
"315",2022-03-09 00:09:30,1,303,200,52.8363720600505,5.09019943994109
"316",2022-03-09 00:09:35,1,303,200,52.4312507760959,4.88114821848444
"317",2022-03-09 00:09:40,1,303,200,50.6243400837812,5.07945162894336
"318",2022-03-09 00:09:45,1,303,200,50.2959440203227,5.37995160195771
"319",2022-03-09 00:09:50,1,303,200,50.9579232252323,4.69738324712245
"320",2022-03-09 00:09:55,1,303,200,53.2789996677128,5.07595380924348
"321",2022-03-09 00:10:00,1,303,200,50.2360223852076,4.77433918413686
"322",2022-03-09 00:10:05,1,303,200,51.766644157883,4.96934909080567
"323",2022-03-09 00:10:10,1,303,200,51.4820161497936,4.97041268890334
"324",2022-03-09 00:10:15,1,303,200,50.9679995205109,5.51044415071607
"325",2022-03-09 00:10:20,1,303,200,51.5779469066981,5.10634156733694
"326",2022-03-09 00:10:25,1,303,200,51.140349470759,6.0316702695661
"327",2022-03-09 00:10:30,1,303,200,49.3520950149642,4.65113222657021
"328",2022-03-09 00:10:35,1,303,200,51.1292163820777,5.56342634489446
"329",2022-03-09 00:10:40,1,303,200,51.7018364911979,5.41991192345079
"330",2022-03-09 00:10:45,1,303,200,51.9625004448768,5.71524621138657
"331",2022-03-09 00:10:50,1,303,200,49.9331473432804,5.03182886446304
"332",2022-03-09 00:10:55,1,303,200,52.0164923074734,5.64613707543135
"333",2022-03-09 00:11:00,1,303,200,50.7788721509146,5.15445035933907
"334",2022-03-09 00:11:05,1,303,200,51.0815570759426,5.41762748183154
"335",2022-03-09 00:11:10,1,303,200,50.8464529377244,4.88312841671761
"336",2022-03-09 00:11:15,1,303,200,50.43393224547,4.87002334800948
"337",2022-03-09 00:11:20,1,303,200,51.4871282960232,5.26947660972662
"338",2022-03-09 00:11:25,1,303,200,50.7197816850652,4.5518373422798
"339",2022-03-09 00:11:30,1,303,200,50.2290965744969,5.41686063660153
"340",2022-03-09 00:11:35,1,303,200,49.4798358866401,5.38894491556596
"341",2022-03-09 00:11:40,1,303,200,51.8160310974165,4.77086997209634
"342",2022-03-09 00:11:45,1,303,200,50.740495667538,5.46966814784173
"343",2022-03-09 00:11:50,1,303,200,50.59612328825,5.07744661931717
"344",2022-03-09 00:11:55,1,303,200,52.0964060948898,5.37750675045299
"345",2022-03-09 00:12:00,1,303,200,51.4177445940542,5.48340018629962
"346",2022-03-09 00:12:05,1,303,200,50.3928261503449,6.0152384234341
"347",2022-03-09 00:12:10,1,303,200,49.9760154889921,4.99121100942137
"348",2022-03-09 00:12:15,1,303,200,51.3746647657629,4.8611620841036
"349",2022-03-09 00:12:20,1,303,200,50.1909327361507,4.89851377506767
"350",2022-03-09 00:12:25,1,303,200,51.5233910622721,5.38061924322194
"351",2022-03-09 00:12:30,1,303,200,51.9631135944008,4.87504476891674
"352",2022-03-09 00:12:35,1,303,200,49.3225955438628,4.93166977658622
"353",2022-03-09 00:12:40,1,303,200,52.1492829442621,5.43916609660868
"354",2022-03-09 00:12:45,1,303,200,51.1713798661031,5.18400545159606
"355",2022-03-09 00:12:50,1,303,200,51.4724838062479,5.18032862438898
"356",2022-03-09 00:12:55,1,303,200,50.3714981521433,4.92533674152051
"357",2022-03-09 00:13:00,1,303,200,50.3434641109367,5.74523263834915
"358",2022-03-09 00:13:05,1,303,200,51.2005265914819,5.00546403923063
"359",2022-03-09 00:13:10,1,303,200,51.7408427275051,5.50150035931054
"360",2022-03-09 00:13:15,1,303,200,52.7870070875088,5.11225303523027
"361",2022-03-09 00:13:20,1,303,200,50.7719660069763,5.14656482700936
"362",2022-03-09 00:13:25,1,303,200,51.0096887285391,4.58350018999145
"363",2022-03-09 00:13:30,1,303,200,50.7263314530126,5.53356481956942
"364",2022-03-09 00:13:35,1,303,200,50.1928948561676,4.67991200075763
"365",2022-03-09 00:13:40,1,303,200,52.1833199974791,5.45187787285304
"366",2022-03-09 00:13:45,1,303,200,49.4215174997235,5.61808322968591
"367",2022-03-09 00:13:50,1,303,200,52.8301179198413,5.4268014465175
